system_time_stamp	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y
21489354407	0.511461079120636	0.4869188666343689	0.45436781644821167	0.5033090114593506
21489356074	0.511811375617981	0.4888957142829895	0.4548390507698059	0.5034806728363037
21489357741	0.5124825835227966	0.48860329389572144	0.454164981842041	0.49100786447525024
21489359407	0.5120785236358643	0.4893731474876404	0.45270442962646484	0.4972064197063446
21489361074	0.5129982829093933	0.48752859234809875	0.4540209174156189	0.4967655539512634
21489362741	0.5130020380020142	0.4856066405773163	0.4568949341773987	0.5034534931182861
21489364407	0.5106533765792847	0.48641863465309143	0.4558343291282654	0.5013153553009033
21489366074	0.5121064186096191	0.4827587604522705	0.4534738063812256	0.5008507370948792
21489367741	0.5133832693099976	0.4857509136199951	0.4538775086402893	0.49997133016586304
21489369407	0.5137174129486084	0.48903512954711914	0.4550185799598694	0.502183198928833
21489371074	0.5132518410682678	0.48594942688941956	0.45320427417755127	0.5014365315437317
21489372741	0.5140969753265381	0.4860127568244934	0.45332521200180054	0.5036162734031677
21489374407	0.5132609605789185	0.48367810249328613	0.4546021819114685	0.501894474029541
21489376074	0.5132208466529846	0.4859754741191864	0.4541500210762024	0.5038667917251587
21489377741	0.5128102898597717	0.48414742946624756	0.4517669379711151	0.5058368444442749
21489379407	0.5134689807891846	0.485776424407959	0.4531959593296051	0.5014936327934265
21489381074	0.5142568349838257	0.48388105630874634	0.45399898290634155	0.5028069019317627
21489382741	0.512378454208374	0.4854961633682251	0.4526683986186981	0.5031815767288208
21489384407	0.5140177011489868	0.4859471917152405	0.4518086016178131	0.5033679008483887
21489386074	0.5142585635185242	0.48747795820236206	0.45212358236312866	0.5051829814910889
21489387741	0.5123094916343689	0.4884004294872284	0.452035129070282	0.5034014582633972
21489389407	0.510874330997467	0.48340320587158203	0.45229724049568176	0.5053166151046753
21489391074	0.5127235054969788	0.48513007164001465	0.45187580585479736	0.5040038824081421
21489392741	0.5116324424743652	0.4841020107269287	0.4519028663635254	0.5067338943481445
21489394407	0.5118749737739563	0.48651862144470215	0.4524279832839966	0.5025599002838135
21489396074	0.5117193460464478	0.4882104992866516	0.45088931918144226	0.4992283880710602
21489397741	0.5127353072166443	0.48312830924987793	0.45054346323013306	0.4992198646068573
21489399407	0.5120718479156494	0.4889379143714905	0.4522031247615814	0.4963127374649048
21489401074	0.5127999782562256	0.48930343985557556	0.4527197480201721	0.5053610801696777
21489402741	0.5147313475608826	0.48361003398895264	0.45212775468826294	0.49782413244247437
21489404407	0.5131973028182983	0.4837262034416199	0.4519712030887604	0.49686142802238464
21489406074	0.5121104717254639	0.48551106452941895	0.45295631885528564	0.5040640830993652
21489407741	0.5135553479194641	0.48696959018707275	0.4517778754234314	0.5034152269363403
21489409407	0.513759434223175	0.48547834157943726	0.45272770524024963	0.49688422679901123
21489411075	0.5148648023605347	0.48623907566070557	0.4509927034378052	0.4958485960960388
21489412742	0.5130132436752319	0.4839262366294861	0.45202720165252686	0.49670928716659546
21489414408	0.5148041248321533	0.4817144274711609	0.4508834481239319	0.5018237829208374
21489416075	0.5140052437782288	0.4852333664894104	0.4531112611293793	0.49824458360671997
21489417742	0.5146698951721191	0.4880475699901581	0.4518541991710663	0.49834495782852173
21489419408	0.5141654014587402	0.48466408252716064	0.45135045051574707	0.49676311016082764
21489421075	0.5124164819717407	0.490473210811615	0.4503973722457886	0.4982175827026367
21489422742	0.5120595693588257	0.48183056712150574	0.45214855670928955	0.5074087381362915
21489424408	0.5157777667045593	0.4829229712486267	0.45307981967926025	0.49679672718048096
21489426075	0.5148422718048096	0.48552846908569336	0.4531828761100769	0.5046492218971252
21489427742	0.5151541233062744	0.490428626537323	0.45259347558021545	0.49779272079467773
21489429408	0.5141897797584534	0.4939765930175781	0.44990018010139465	0.4985230565071106
21489431075	0.5132617950439453	0.48492658138275146	0.4501674771308899	0.5071821212768555
21489432742	0.5134060978889465	0.4822970926761627	0.45201772451400757	0.5050428509712219
21489434408	0.5130500197410583	0.4844605326652527	0.4513326585292816	0.5097661018371582
21489436075	0.5154790878295898	0.48440873622894287	0.4512682259082794	0.5038919448852539
21489437742	0.5142067074775696	0.48576563596725464	0.4504150152206421	0.5042040944099426
21489439408	0.5132642388343811	0.48358631134033203	0.4497205317020416	0.49787119030952454
21489441075	0.513258159160614	0.47862547636032104	0.4518824517726898	0.5044454336166382
21489442742	0.5138697028160095	0.4838603138923645	0.45192843675613403	0.5024746060371399
21489444408	0.5140420794487	0.4872143268585205	0.4522833228111267	0.5066283345222473
21489446075	0.51456218957901	0.48524990677833557	0.4531443417072296	0.49675118923187256
21489447742	0.5130137205123901	0.48395735025405884	0.4535391926765442	0.5019423365592957
21489449408	0.5137835741043091	0.47792547941207886	0.45260846614837646	0.5000535249710083
21489451075	0.5153015851974487	0.48689401149749756	0.4520738124847412	0.5073418021202087
21489452742	0.5131564140319824	0.4861719608306885	0.4521653652191162	0.5025720596313477
21489454408	0.5133991241455078	0.48546963930130005	0.4513588547706604	0.5045273303985596
21489456075	0.514621376991272	0.4832713007926941	0.4524809718132019	0.5028834342956543
21489457742	0.5139151811599731	0.4853859841823578	0.4524388313293457	0.5055609941482544
21489459408	0.5152393579483032	0.48144569993019104	0.4534531235694885	0.501943051815033
21489461075	0.51570063829422	0.4836169481277466	0.4529804587364197	0.4989261031150818
21489462742	0.5138678550720215	0.4818713068962097	0.45449984073638916	0.5069770812988281
21489464408	0.5148282647132874	0.4793313443660736	0.45533087849617004	0.5038633942604065
21489466075	0.5142190456390381	0.48018550872802734	0.45310336351394653	0.4974305033683777
21489467742	0.5144666433334351	0.484754741191864	0.4516773819923401	0.4968247413635254
21489469408	0.5143080949783325	0.48401939868927	0.45359355211257935	0.5013318657875061
21489471075	0.5147889852523804	0.4824962615966797	0.45261693000793457	0.4965609908103943
21489472742	0.5141661763191223	0.4807363748550415	0.4544897675514221	0.4976538419723511
21489474408	0.512820839881897	0.4843936562538147	0.45535457134246826	0.49575406312942505
21489476075	0.5120475888252258	0.4803679287433624	0.45339202880859375	0.4940503239631653
21489477742	0.5139157772064209	0.484855055809021	0.4532797634601593	0.4981169104576111
21489479408	0.5133238434791565	0.4830757975578308	0.4542115330696106	0.4957326054573059
21489481075	0.5121598243713379	0.4804328680038452	0.45452970266342163	0.4947011470794678
21489482742	0.512389600276947	0.48232606053352356	0.4521004259586334	0.4960349202156067
21489484408	0.5135953426361084	0.482806921005249	0.4535093307495117	0.49605152010917664
21489486075	0.5131292343139648	0.4846550524234772	0.452969491481781	0.5021710395812988
21489487742	0.5124408602714539	0.4818118214607239	0.4544532001018524	0.4928496479988098
21489489408	0.5134856700897217	0.4844295382499695	0.4525910019874573	0.49905213713645935
21489491075	0.5137208700180054	0.4787963032722473	0.4526762366294861	0.49326133728027344
21489492742	0.5140326619148254	0.4880087375640869	0.4535525441169739	0.49806833267211914
21489494408	0.513830304145813	0.48156794905662537	0.45449405908584595	0.49299657344818115
21489496075	0.51362144947052	0.48707297444343567	0.4528161287307739	0.496257483959198
21489497742	0.5124008655548096	0.4815044403076172	0.45468682050704956	0.4910658001899719
21489499408	0.5136261582374573	0.47948509454727173	0.4543669819831848	0.4905078709125519
21489501075	0.5147683620452881	0.4829157590866089	0.454409122467041	0.4913368225097656
21489502742	0.5135215520858765	0.4809936285018921	0.4545482397079468	0.49328964948654175
21489504408	0.5138088464736938	0.4860364496707916	0.4522545337677002	0.49642640352249146
21489506075	0.5143550634384155	0.4854300320148468	0.4537949562072754	0.4926365315914154
21489507742	0.5140529870986938	0.4855274558067322	0.45405369997024536	0.4912813901901245
21489509408	0.5145182609558105	0.4848892092704773	0.45451420545578003	0.49320584535598755
21489511075	0.513843297958374	0.4848344922065735	0.4516608417034149	0.4968702495098114
21489512742	0.5146530866622925	0.4823497533798218	0.452778160572052	0.4897436499595642
21489514408	0.5147663950920105	0.4865732789039612	0.4505930542945862	0.5006920099258423
21489516075	0.5121899247169495	0.4833168387413025	0.4530782699584961	0.4954965114593506
21489517742	0.5127957463264465	0.4827626347541809	0.4528423249721527	0.49050915241241455
21489519408	0.5129071474075317	0.4819207191467285	0.45250505208969116	0.4938817024230957
21489521075	0.5136970281600952	0.48357003927230835	0.45339202880859375	0.4980105757713318
21489522742	0.5144014954566956	0.4832054674625397	0.45133084058761597	0.49707740545272827
21489524408	0.5134130120277405	0.47794878482818604	0.452399879693985	0.4925668239593506
21489526075	0.5148173570632935	0.4793873429298401	0.45301270484924316	0.49118512868881226
21489527742	0.5147157311439514	0.47622305154800415	0.4544013738632202	0.4862133860588074
21489529408	0.5130360126495361	0.47700467705726624	0.45471853017807007	0.4866386651992798
21489531075	0.5168420076370239	0.47821640968322754	0.4543244540691376	0.489048033952713
21489532742	0.5145495533943176	0.47505325078964233	0.4539959132671356	0.4870241582393646
21489534408	0.5161750912666321	0.4799928665161133	0.454456090927124	0.48561450839042664
21489536075	0.5148652791976929	0.4822695255279541	0.45502203702926636	0.4891175627708435
21489537742	0.5131160020828247	0.48529747128486633	0.4544006288051605	0.4878844618797302
21489539408	0.5137991309165955	0.48038890957832336	0.4534927308559418	0.4914068877696991
21489541075	0.5145894885063171	0.48276472091674805	0.45362794399261475	0.4920096695423126
21489542742	0.5139089226722717	0.4766562879085541	0.4545499086380005	0.4943317770957947
21489544408	0.5144011974334717	0.47809308767318726	0.45480990409851074	0.492343544960022
21489546075	0.5147842168807983	0.4814835786819458	0.4549315869808197	0.4825822412967682
21489547742	0.5135690569877625	0.4780026078224182	0.45558714866638184	0.48931145668029785
21489549408	0.5141750574111938	0.48506155610084534	0.45460981130599976	0.49185091257095337
21489551075	0.5148621201515198	0.4792420268058777	0.45363637804985046	0.4878774881362915
21489552742	0.5145244598388672	0.4816989600658417	0.45400017499923706	0.486738920211792
21489554408	0.5154982209205627	0.47913116216659546	0.45278245210647583	0.4929307699203491
21489556075	0.5154924988746643	0.4759555459022522	0.4554170072078705	0.4899700880050659
21489557742	0.516694962978363	0.47219690680503845	0.4549059569835663	0.4922481179237366
21489559408	0.5132624506950378	0.4804919958114624	0.45380592346191406	0.49729084968566895
21489561075	0.5169950723648071	0.46817848086357117	0.4556826949119568	0.4943741261959076
21489562742	0.5158190727233887	0.4745941460132599	0.4551524817943573	0.4812504053115845
21489564408	0.5181275606155396	0.47496694326400757	0.4525759518146515	0.4926934838294983
21489566075	0.5150569677352905	0.47597000002861023	0.4542147219181061	0.49023813009262085
21489567743	0.5177537202835083	0.4725629687309265	0.45555388927459717	0.4936816692352295
21489569409	0.5167341232299805	0.47127246856689453	0.4546433687210083	0.4899069666862488
21489571076	0.5160776376724243	0.47184306383132935	0.4545589089393616	0.48773735761642456
21489572743	0.5164682865142822	0.4724566340446472	0.45530444383621216	0.49117857217788696
21489574409	0.5181906819343567	0.47770100831985474	0.4551287293434143	0.4886869788169861
21489576076	0.5169511437416077	0.47704195976257324	0.45640578866004944	0.4833621680736542
21489577743	0.5141840577125549	0.477363258600235	0.45429331064224243	0.48385417461395264
21489579409	0.5149881839752197	0.47349750995635986	0.45243266224861145	0.48677942156791687
21489581076	0.5141984224319458	0.4768950343132019	0.45353496074676514	0.48657432198524475
21489582743	0.5169686079025269	0.47383302450180054	0.45392006635665894	0.49003782868385315
21489584409	0.5171434879302979	0.47771090269088745	0.45561277866363525	0.4896433353424072
21489586076	0.5150132179260254	0.4791204333305359	0.4550458788871765	0.483418345451355
21489587743	0.514480710029602	0.47580116987228394	0.45452767610549927	0.484086811542511
21489589409	0.5146247148513794	0.47990551590919495	0.4553912281990051	0.48268377780914307
21489591076	0.5147640705108643	0.4719984829425812	0.4545760154724121	0.48067522048950195
21489592743	0.5135958194732666	0.4825717806816101	0.4548461139202118	0.481834352016449
21489594409	0.5138431787490845	0.4775444269180298	0.4534323811531067	0.48180222511291504
21489596076	0.5185704827308655	0.47346603870391846	0.4548323154449463	0.4827316403388977
21489597743	0.5162949562072754	0.47808486223220825	0.45481640100479126	0.48625946044921875
21489599409	0.5144101977348328	0.4743099808692932	0.45383381843566895	0.4817979335784912
21489601076	0.5139344334602356	0.48107877373695374	0.4558410942554474	0.4795573949813843
21489602743	0.5129799842834473	0.4779568314552307	0.4541173577308655	0.4850218892097473
21489604409	0.516586422920227	0.47586366534233093	0.45425596833229065	0.48359304666519165
21489606076	0.5146661996841431	0.4805174171924591	0.4546743631362915	0.4882691502571106
21489607743	0.5142616033554077	0.48531484603881836	0.4547361135482788	0.4824734926223755
21489609409	0.5123485922813416	0.47834599018096924	0.45402991771698	0.48602235317230225
21489611076	0.5147654414176941	0.47837138175964355	0.4556081295013428	0.4864121079444885
21489612743	0.5156160593032837	0.47519931197166443	0.45361924171447754	0.48228105902671814
21489614409	0.5148601531982422	0.47480228543281555	0.4546314477920532	0.4868246912956238
21489616076	0.5165316462516785	0.4751497507095337	0.4530056118965149	0.49195730686187744
21489617743	0.5151312351226807	0.48056942224502563	0.45439136028289795	0.4850534200668335
21489619409	0.5165860652923584	0.47349196672439575	0.45278501510620117	0.4877256155014038
21489621076	0.5163482427597046	0.47856834530830383	0.45482492446899414	0.48888230323791504
21489622743	0.5143254995346069	0.47512900829315186	0.4552655816078186	0.48728933930397034
21489624409	0.5147574543952942	0.47596845030784607	0.4539918303489685	0.4871760308742523
21489626076	0.51488196849823	0.4728147089481354	0.4525173604488373	0.4905460476875305
21489627743	0.5154078006744385	0.47734349966049194	0.4550517797470093	0.4844244718551636
21489629409	0.5128206610679626	0.47886693477630615	0.45401284098625183	0.4872899353504181
21489631076	0.5147464275360107	0.4751847982406616	0.45394718647003174	0.4950113296508789
21489632743	0.5144157409667969	0.4749290943145752	0.45608675479888916	0.48462343215942383
21489634409	0.5136646032333374	0.47638756036758423	0.453416645526886	0.4900124669075012
21489636076	0.5149674415588379	0.4729694724082947	0.4529728889465332	0.4942306578159332
21489637743	0.5157479643821716	0.47748246788978577	0.4524931311607361	0.5012692809104919
21489639409	0.5149600505828857	0.4754229187965393	0.4551032781600952	0.4859387278556824
21489641076	0.5142492055892944	0.47734004259109497	0.4535439610481262	0.49324899911880493
21489642743	0.5162428617477417	0.4726966619491577	0.45450663566589355	0.49469369649887085
21489644409	0.5141467452049255	0.47500815987586975	0.4544491171836853	0.4818609356880188
21489646076	0.5161939263343811	0.4738817811012268	0.452459454536438	0.49500447511672974
21489647743	0.513759970664978	0.47490376234054565	0.4515889286994934	0.4923883080482483
21489649409	0.5145397186279297	0.4778940677642822	0.4543307423591614	0.4908120036125183
21489651076	0.5154364109039307	0.4729261100292206	0.45325589179992676	0.4967821538448334
21489652743	0.5134640336036682	0.4740215241909027	0.45310482382774353	0.4924892783164978
21489654409	0.5158852338790894	0.4744921326637268	0.454867959022522	0.4871344268321991
21489656076	0.5136163830757141	0.4776572585105896	0.45255130529403687	0.4863887429237366
21489657743	0.5143852829933167	0.4746454954147339	0.4534631371498108	0.48843497037887573
21489659409	0.5149586200714111	0.47929829359054565	0.45326298475265503	0.5009179711341858
21489661075	0.5154314041137695	0.4782026410102844	0.45148640871047974	0.49749112129211426
21489662741	0.5145896077156067	0.4781511425971985	0.4532303214073181	0.48767367005348206
21489664406	0.5145444869995117	0.4771502912044525	0.45381754636764526	0.4907878637313843
21489666073	0.5144273638725281	0.47962531447410583	0.45297694206237793	0.49315041303634644
21489667740	0.5159090757369995	0.4746994376182556	0.452548623085022	0.4869855046272278
21489669406	0.5128402709960938	0.47805601358413696	0.4499668478965759	0.4966660141944885
21489671073	0.5126986503601074	0.4784540832042694	0.451382577419281	0.49155208468437195
21489672740	0.5112662315368652	0.48156899213790894	0.4495903551578522	0.49937453866004944
21489674406	0.5069926977157593	0.4828718304634094	0.44842708110809326	0.496614933013916
21489676073	0.5015965700149536	0.48096537590026855	0.44456127285957336	0.49517586827278137
21489677740	0.4968906044960022	0.4780857563018799	0.4383697807788849	0.5035220384597778
21489679406	0.49334263801574707	0.48473456501960754	0.43416476249694824	0.5034556984901428
21489681073	0.4915892481803894	0.4795977473258972	0.4323248863220215	0.4969571828842163
21489682740	0.4900050163269043	0.4836571216583252	0.43010014295578003	0.4947277307510376
21489684406	0.4886930584907532	0.4832615256309509	0.430555522441864	0.49428728222846985
21489686073	0.4907034635543823	0.48430514335632324	0.43172091245651245	0.4953879117965698
21489687740	0.49112585186958313	0.486123263835907	0.4337749183177948	0.4943474531173706
21489689406	0.4947064518928528	0.4816983938217163	0.4338182210922241	0.5004978179931641
21489691073	0.5012347102165222	0.4861249327659607	0.43631356954574585	0.49185916781425476
21489692740	0.501323938369751	0.481505811214447	0.44082874059677124	0.4953855276107788
21489694406	0.5023974180221558	0.48293983936309814	0.44199270009994507	0.4962231516838074
21489696073	0.5045298933982849	0.4769282341003418	0.44295716285705566	0.4967326521873474
21489697740	0.5047470331192017	0.48078984022140503	0.44281452894210815	0.4953181743621826
21489699406	0.5046334266662598	0.4723481833934784	0.44443243741989136	0.49025624990463257
21489701073	0.5031923055648804	0.47683030366897583	0.44297555088996887	0.49497562646865845
21489702740	0.5016999840736389	0.47114402055740356	0.442379891872406	0.4930357336997986
21489704406	0.5019283294677734	0.47142452001571655	0.4429055452346802	0.4978688359260559
21489706073	0.5012315511703491	0.47181421518325806	0.44093912839889526	0.4977600574493408
21489707740	0.501372218132019	0.47169244289398193	0.44055306911468506	0.4931487739086151
21489709406	0.5022289752960205	0.4758341908454895	0.4406806230545044	0.49670448899269104
21489711073	0.5016705989837646	0.4771795868873596	0.4403678774833679	0.495542049407959
21489712740	0.5027980208396912	0.47587254643440247	0.4417003393173218	0.4951535761356354
21489714406	0.5030609369277954	0.4729865789413452	0.4430215358734131	0.4954875409603119
21489716073	0.5007761120796204	0.4754864573478699	0.440252423286438	0.4996321201324463
21489717740	0.5017610788345337	0.4744069576263428	0.44105297327041626	0.4957510530948639
21489719406	0.5024474263191223	0.4790201783180237	0.44195395708084106	0.49717962741851807
21489721073	0.49882441759109497	0.47042936086654663	0.44134360551834106	0.4952959716320038
21489722740	0.5013481974601746	0.47361844778060913	0.4423307180404663	0.4964999556541443
21489724407	0.5002538561820984	0.4743995666503906	0.44093841314315796	0.4900795817375183
21489726074	0.5017315149307251	0.4811280071735382	0.44231316447257996	0.4911339282989502
21489727741	0.5021506547927856	0.47398841381073	0.4412577748298645	0.49911150336265564
21489729407	0.5016034841537476	0.47512829303741455	0.44002217054367065	0.4955308437347412
21489731074	0.5018885135650635	0.48167914152145386	0.44107258319854736	0.4941897392272949
21489732741	0.5017842650413513	0.4749414026737213	0.43887901306152344	0.5109568238258362
21489734407	0.5008665323257446	0.474065363407135	0.4417838156223297	0.49588871002197266
21489736074	0.5005731582641602	0.47329872846603394	0.44307976961135864	0.5002403259277344
21489737741	0.5006755590438843	0.47880715131759644	0.4402179718017578	0.4961948096752167
21489739407	0.5017247796058655	0.47635406255722046	0.4383567273616791	0.5072449445724487
21489741074	0.4993753731250763	0.48015350103378296	0.4400251507759094	0.5087073445320129
21489742741	0.5004589557647705	0.47848522663116455	0.4420916438102722	0.493105411529541
21489744407	0.5012954473495483	0.4753956198692322	0.4395340085029602	0.5067602396011353
21489746074	0.5019046068191528	0.4761028587818146	0.4380095899105072	0.505086362361908
21489747741	0.5015943646430969	0.47665244340896606	0.4423709511756897	0.4943530559539795
21489749407	0.5021353960037231	0.4763100743293762	0.4387287497520447	0.5047652125358582
21489751074	0.5002439618110657	0.47900110483169556	0.44174903631210327	0.4957231879234314
21489752741	0.4993666708469391	0.478152334690094	0.4388386309146881	0.5088951587677002
21489754407	0.5018844604492188	0.4777625799179077	0.4368816018104553	0.5059206485748291
21489756074	0.4995274841785431	0.47552022337913513	0.4396994113922119	0.5041142106056213
21489757741	0.5021020770072937	0.478719025850296	0.442107617855072	0.4953862428665161
21489759407	0.5028491020202637	0.4748747944831848	0.44114553928375244	0.4982624650001526
21489761074	0.5011190176010132	0.47592002153396606	0.4402719736099243	0.4923058748245239
21489762741	0.5013735890388489	0.4853229522705078	0.44168204069137573	0.492043137550354
21489764407	0.5017281174659729	0.4735521376132965	0.4423091411590576	0.49322259426116943
21489766074	0.5029272437095642	0.47598057985305786	0.4421723484992981	0.49172526597976685
21489767741	0.5006875991821289	0.4734986424446106	0.44057849049568176	0.4937593340873718
21489769407	0.5007152557373047	0.47962796688079834	0.4424595534801483	0.4904237389564514
21489771074	0.5023823976516724	0.4727403521537781	0.43933722376823425	0.4952331781387329
21489772741	0.5014621615409851	0.47906404733657837	0.44133561849594116	0.49297142028808594
21489774407	0.5028930306434631	0.47751009464263916	0.44180673360824585	0.49554312229156494
21489776074	0.5000720620155334	0.47898364067077637	0.44097384810447693	0.49168112874031067
21489777741	0.500542938709259	0.4814252257347107	0.4420953094959259	0.493888795375824
21489779407	0.5026620030403137	0.4750170111656189	0.44341111183166504	0.49367815256118774
21489781074	0.5029376745223999	0.4712444543838501	0.4417157769203186	0.4915068745613098
21489782741	0.5028749704360962	0.4810571074485779	0.4424207806587219	0.4942132234573364
21489784407	0.5007511377334595	0.47698774933815	0.4406237304210663	0.4916715919971466
21489786074	0.5017001628875732	0.4783450961112976	0.44186991453170776	0.4905214309692383
21489787741	0.5011516809463501	0.4756729006767273	0.44142791628837585	0.49459999799728394
21489789407	0.5032308101654053	0.47240233421325684	0.4407327175140381	0.4930229187011719
21489791074	0.5017826557159424	0.4780796468257904	0.4394129514694214	0.4938572347164154
21489792741	0.5020091533660889	0.47292637825012207	0.4424249529838562	0.4935876429080963
21489794407	0.5015842914581299	0.47699007391929626	0.44233256578445435	0.49764636158943176
21489796074	0.5025633573532104	0.47684794664382935	0.44105273485183716	0.4923616647720337
21489797741	0.5022363662719727	0.4729660451412201	0.44126617908477783	0.4939430356025696
21489799407	0.5031986236572266	0.4766681492328644	0.4420554041862488	0.4908561110496521
21489801074	0.5035367012023926	0.46661117672920227	0.4425649046897888	0.49341219663619995
21489802741	0.5021764636039734	0.47609782218933105	0.44214266538619995	0.49244141578674316
21489804407	0.5007445216178894	0.47333240509033203	0.4406270980834961	0.49607884883880615
21489806074	0.5043439269065857	0.4679151177406311	0.4400891661643982	0.4956592321395874
21489807741	0.503470778465271	0.47117549180984497	0.4417608678340912	0.4892035126686096
21489809407	0.5037316083908081	0.4709812104701996	0.4407404959201813	0.488216757774353
21489811074	0.5038601756095886	0.47161006927490234	0.4426960051059723	0.4918745756149292
21489812741	0.5043794512748718	0.4717622995376587	0.43923288583755493	0.49654486775398254
21489814407	0.5032657384872437	0.4728928208351135	0.4408286213874817	0.49415096640586853
21489816074	0.5041118264198303	0.47033748030662537	0.4408973455429077	0.4911326766014099
21489817741	0.5032777786254883	0.47105830907821655	0.43856868147850037	0.49365878105163574
21489819407	0.5037546753883362	0.47279006242752075	0.439023494720459	0.4952341914176941
21489821074	0.5051544308662415	0.47009679675102234	0.4392004609107971	0.4973241090774536
21489822741	0.5058245658874512	0.47614985704421997	0.43916839361190796	0.49204421043395996
21489824407	0.5057327747344971	0.4775828719139099	0.4387829303741455	0.49372464418411255
21489826074	0.504226565361023	0.4705723524093628	0.4405418634414673	0.49232739210128784
21489827741	0.5048171281814575	0.4808345437049866	0.4397909939289093	0.48949912190437317
21489829407	0.5019840598106384	0.4724239706993103	0.43754225969314575	0.49321675300598145
21489831074	0.5050266981124878	0.47808343172073364	0.44133901596069336	0.4919258654117584
21489832741	0.5029447674751282	0.47862112522125244	0.43863630294799805	0.48764950037002563
21489834407	0.5028214454650879	0.4789170026779175	0.4394682049751282	0.4841598570346832
21489836074	0.5031141638755798	0.4817771315574646	0.4398411512374878	0.48670172691345215
21489837741	0.5039931535720825	0.48046982288360596	0.43874284625053406	0.4966443181037903
21489839407	0.5030707120895386	0.4774174392223358	0.44110846519470215	0.4939476251602173
21489841074	0.5048766136169434	0.4816620945930481	0.4407658576965332	0.4958844780921936
21489842741	0.5052490830421448	0.4777587950229645	0.4397854208946228	0.4953155517578125
21489844407	0.5029017329216003	0.48330777883529663	0.4422035217285156	0.4885333776473999
21489846074	0.5038061141967773	0.48189130425453186	0.43989622592926025	0.496492475271225
21489847741	0.5057411193847656	0.47880786657333374	0.4407922029495239	0.49539077281951904
21489849407	0.504167914390564	0.48006993532180786	0.44029754400253296	0.4977208375930786
21489851074	0.501704216003418	0.4789973497390747	0.44123774766921997	0.49401718378067017
21489852741	0.5019700527191162	0.48110365867614746	0.4405590891838074	0.4977160692214966
21489854407	0.5053256154060364	0.4770633280277252	0.4409763216972351	0.4902784526348114
21489856074	0.504108190536499	0.47922173142433167	0.44081324338912964	0.49747234582901
21489857741	0.5032765865325928	0.4733832776546478	0.4409441351890564	0.49226224422454834
21489859407	0.5033363103866577	0.4749841094017029	0.43916434049606323	0.49004849791526794
21489861074	0.5035337209701538	0.47630470991134644	0.4411148428916931	0.494248628616333
21489862741	0.5019871592521667	0.4810941219329834	0.4407391846179962	0.48722416162490845
21489864407	0.5031998753547668	0.47610390186309814	0.4421905279159546	0.4989158809185028
21489866074	0.5044060945510864	0.47305381298065186	0.4420192241668701	0.49334126710891724
21489867741	0.5034863948822021	0.4723365604877472	0.44149500131607056	0.49568265676498413
21489869407	0.5048388242721558	0.4724429249763489	0.44155067205429077	0.49606722593307495
21489871074	0.5047510862350464	0.47803398966789246	0.4408637285232544	0.4934912919998169
21489872741	0.5052561163902283	0.47622179985046387	0.4414491057395935	0.4895761013031006
21489874407	0.5048031210899353	0.4795181453227997	0.4407748579978943	0.5000442266464233
21489876074	0.5041266679763794	0.47742313146591187	0.4432375431060791	0.49518707394599915
21489877741	0.5058380961418152	0.479300856590271	0.44183045625686646	0.4975099563598633
21489879408	0.5055761337280273	0.4779422879219055	0.44291192293167114	0.4910854697227478
21489881075	0.5042968988418579	0.4739280343055725	0.4420328140258789	0.5002694129943848
21489882742	0.5040806531906128	0.4807153344154358	0.4424135982990265	0.4995882511138916
21489884408	0.5061429738998413	0.46683967113494873	0.4431886076927185	0.4975112974643707
21489886075	0.5047737956047058	0.47457146644592285	0.44432777166366577	0.49126797914505005
21489887742	0.5052089691162109	0.4769543409347534	0.44148194789886475	0.49521127343177795
21489889408	0.5051425695419312	0.46909841895103455	0.44156399369239807	0.4913250803947449
21489891075	0.5048909187316895	0.46804308891296387	0.4429548978805542	0.4981665015220642
21489892742	0.5051326751708984	0.4749465584754944	0.4428515136241913	0.4972672760486603
21489894408	0.503858745098114	0.4735507369041443	0.44285938143730164	0.4990631639957428
21489896075	0.5058860778808594	0.46500247716903687	0.4395289719104767	0.5098315477371216
21489897742	0.5048784017562866	0.47234559059143066	0.44098079204559326	0.5097329020500183
21489899408	0.5045629739761353	0.4661862254142761	0.4417305290699005	0.49920791387557983
21489901075	0.5060792565345764	0.47139522433280945	0.4415733218193054	0.5082182884216309
21489902742	0.5061391592025757	0.46753060817718506	0.44144243001937866	0.5057223439216614
21489904408	0.5039316415786743	0.47248244285583496	0.43949446082115173	0.512010931968689
21489906075	0.504871129989624	0.47515779733657837	0.43976670503616333	0.49864256381988525
21489907742	0.5060704350471497	0.46851715445518494	0.4401988983154297	0.5036281943321228
21489909408	0.5057409405708313	0.46943148970603943	0.4402245283126831	0.5101105570793152
21489911075	0.5043112635612488	0.4704282283782959	0.44051817059516907	0.5073604583740234
21489912742	0.505553662776947	0.46645569801330566	0.4394998550415039	0.5045595169067383
21489914408	0.5060577392578125	0.46872013807296753	0.43930578231811523	0.5066846013069153
21489916075	0.5050090551376343	0.47578275203704834	0.43997567892074585	0.5039345026016235
21489917742	0.5050311088562012	0.47096186876296997	0.440596342086792	0.5066542625427246
21489919408	0.5066760778427124	0.4706147015094757	0.43935394287109375	0.503320574760437
21489921075	0.5052179098129272	0.47069257497787476	0.4395822286605835	0.5104415416717529
